"鄉鎮市區","總額元","租賃年月日","出租型態","租賃層次(四類)","總樓層數","建物型態","交易筆棟數-土地","交易筆棟數-建物","租賃住宅服務","租賃天數","有無管理組織","有無管理員","有無附傢俱","有無電梯","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物現況格局-隔間","建物總面積平方公尺","屋齡","建材分類","附屬設備-冷氣","附屬設備-熱水器","附屬設備-洗衣機","附屬設備-電視機","附屬設備-冰箱","附屬設備-瓦斯或天然氣","附屬設備-有線電視","附屬設備-網路","捷運站距離(公尺)","附近建物單位成交均價","捷運線","Predicted","AbsError","MAPE"
"信義區",65000,19921,"未知","中樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",517,0,1,0,1,3,1,1,1,150.77,38,"鋼筋混凝土造類",1,0,0,0,0,0,0,0,334.292503564217,668.966666666667,"文湖線",61201.2785930422,3798.72140695783,0.0584418677993512
"士林區",15000,19934,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",363,0,0,0,0,3,1,1,1,73.46,47,"鋼筋混凝土造類",0,1,0,0,0,1,0,0,2307.52350355882,235.533333333333,"淡水信義線",15300.0322198295,300.032219829534,0.0200021479886356
"北投區",25000,19931,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,0,0,3,2,2,1,106.41,46,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,333.408648801284,343.533333333333,"新北投支線",23533.8545151393,1466.14548486068,0.0586458193944271
"北投區",25000,19921,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"未知",729,0,0,0,0,3,2,1,1,97.06,47,"鋼筋混凝土造類",1,0,0,0,0,0,0,0,494.812797940931,300.8,"淡水信義線",26859.6264619199,1859.62646191989,0.0743850584767957
"大安區",32500,19907,"未知","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,1,1,1,1,40.44,34,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,50.1545179440746,611.666666666667,"松山新店線",22859.4259470909,9640.57405290907,0.296633047781818
"大同區",15500,19935,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,0,1,1,32.9,28,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,511.684248531037,581.466666666667,"淡水信義線",16926.8793395332,1426.87933953322,0.0920567315827885
"北投區",72000,19935,"整棟(戶)出租","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,3,2,2,1,146.54,18,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,328.750637013671,453.966666666667,"淡水信義線",64859.6757879625,7140.32421203754,0.0991711696116324
"北投區",22500,19931,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,2,2,1,1,55.3,46,"鋼筋混凝土造類",1,1,0,0,1,1,0,0,469.502122320858,287.166666666667,"新北投支線",19417.6160190868,3082.38398091319,0.136994843596142
"文山區",13500,19922,"整棟(戶)出租","中樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,0,1,1,29.19,14,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,307.580621289136,335.095238095238,"松山新店線",13431.9661002442,68.0338997558429,0.00503954813006243
"松山區",18000,19919,"整棟(戶)出租","中樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,0,1,1,43.25,27,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,144.773765379574,491.766666666667,"松山新店線",19878.5286522488,1878.52865224877,0.104362702902709
"信義區",50000,19898,"整棟(戶)出租","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,2,2,2,1,103.07,8,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,484.620474524069,470.25,"板南線",63126.7628036386,13126.7628036386,0.262535256072771
"中山區",15000,19936,"整棟(戶)出租","低樓層",10,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,4,1,2,1,46.27,29,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,178.383750916067,337.266666666667,"中和新蘆線",21948.4982179797,6948.49821797973,0.463233214531982
"信義區",35100,19938,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,0,1,3,2,2,1,101.73,42,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,621.630250406407,403.166666666667,"淡水信義線",33333.3037998315,1766.69620016845,0.0503332250760243
"中正區",32000,19936,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,3,2,1,1,134.38,27,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,338.324928551214,546.105263157895,"松山新店線",29196.890071532,2803.10992846805,0.0875971852646264
"中山區",14000,19936,"獨立套房","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",1094,1,1,1,1,1,0,1,1,38.66,44,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,520.793378950363,493.6,"中和新蘆線",13765.9873227216,234.012677278442,0.0167151912341745
"中山區",28000,19940,"整棟(戶)出租","中樓層",16,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",1094,1,1,1,1,1,1,1,1,44.5,24,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,428.582984307159,467.133333333333,"淡水信義線",20861.9836135066,7138.01638649343,0.25492915666048
"南港區",35000,19914,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,0,1,3,1,2,1,121.1,15,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,437.28123455817,386.066666666667,"板南線",33336.8590529691,1663.14094703089,0.0475183127723112
"松山區",63000,19923,"未知","低樓層",6,"華廈(10層含以下有電梯)",0,1,"未知",1094,1,1,1,1,0,0,0,0,96.5,50,"鋼筋混凝土造類",1,0,0,0,0,0,0,0,323.037431979723,440.566666666667,"松山新店線",52675.9857500497,10324.0142499503,0.163873242062704
"士林區",28000,19919,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",364,1,1,0,1,2,1,1,1,58.06,45,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,1330.03372345197,314.466666666667,"淡水信義線",23809.9251471092,4190.07485289077,0.149645530460385
"內湖區",32000,19921,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",1,1,"未知",364,0,0,0,0,3,2,2,1,106.74,42,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,422.934415610036,319.681818181818,"文湖線",30248.4399322519,1751.56006774808,0.0547362521171274
"內湖區",35000,19916,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,3,2,2,1,120.3,38,"鋼筋混凝土造類",0,0,0,0,0,1,0,0,645.750818778156,282.619047619048,"文湖線",25107.6129899052,9892.38701009482,0.282639628859852
"信義區",134400,19931,"整棟(戶)出租","低樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"一般轉租",30,1,1,1,1,2,2,2,1,130.79,13,"鋼筋混凝土造類",1,1,1,1,1,1,1,1,153.33800716085,958.233333333333,"文湖線",135441.927080485,1041.92708048539,0.0077524336345639
"士林區",35000,19932,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"未知",364,1,0,1,0,3,2,2,1,113.16,39,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,772.809242587165,370.533333333333,"淡水信義線",43126.3777622532,8126.37776225324,0.232182221778664
"北投區",10000,19919,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,2,1,1,1,75.85,46,"鋼筋混凝土造類",0,0,0,0,0,1,0,0,921.242524800341,282.866666666667,"新北投支線",16157.3417209434,6157.34172094336,0.615734172094336
"大安區",30723,19927,"整棟(戶)出租","低樓層",9,"華廈(10層含以下有電梯)",0,1,"未知",364,1,0,0,1,3,2,1,1,83.08,15,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,381.212006249746,464.416666666667,"松山新店線",43731.1465483933,13008.1465483933,0.423400922709151
"文山區",24500,19914,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,1,0,1,0,3,2,1,1,76.21,39,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,1383.09595059637,247.25,"松山新店線",22033.0099825436,2466.99001745636,0.10069347010026
"大同區",28000,19923,"整棟(戶)出租","低樓層",11,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,0,1,2,1,1,1,59.64,29,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,325.757922664044,344.666666666667,"中和新蘆線",19816.0684250964,8183.93157490359,0.292283270532271
"萬華區",15000,19937,"獨立套房","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,1,0,1,0,1,1,54.74,39,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,513.029334743278,404.733333333333,"板南線",16175.8273477375,1175.82734773751,0.0783884898491673
"士林區",46000,19919,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"未知",729,0,0,1,0,3,2,2,1,101.49,45,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,295.091894483094,549.833333333333,"淡水信義線",39339.7920252561,6660.20797474385,0.144787129885736
"大安區",120000,19909,"未知","低樓層",17,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,0,1,4,0,2,1,261.48,38,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,267.237598786507,501.333333333333,"淡水信義線",112260.005390879,7739.99460912085,0.0644999550760071
"萬華區",13500,19941,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,1,0,2,1,1,1,36.04,43,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,184.365397115,313.166666666667,"板南線",14079.241843877,579.241843876953,0.0429068032501446
"大同區",15000,19924,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",2,1,"未知",364,1,0,1,1,1,0,1,1,26.62,32,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,407.671567106244,374.266666666667,"中和新蘆線",15016.4898421013,16.4898421013004,0.00109932280675336
"中山區",22000,19938,"獨立套房","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",1094,1,1,1,1,1,1,1,1,50.47,44,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,584.98286149251,406.233333333333,"松山新店線",17489.9753594681,4510.02464053189,0.205001120024177
"士林區",17000,19937,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,1,1,90.52,48,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,739.367110621077,290.64,"淡水信義線",24161.5827563797,7161.58275637971,0.421269573904689
"士林區",27000,19944,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,3,2,1,1,84.8,49,"鋼筋混凝土造類",1,1,1,0,0,1,0,0,1908.18314943984,170.933333333333,"淡水信義線",19596.9365679097,7403.06343209034,0.274187534521865
"大安區",52900,19942,"未知","低樓層",4,"店面(店鋪)",0,1,"未知",1133,0,0,0,0,0,0,0,0,90.19,49,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,498.884016711851,680.4,"淡水信義線",96659.3231269397,43759.3231269397,0.827208376690731
"士林區",16000,19924,"獨立套房","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,1,0,1,1,48.26,41,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,1999.27774826251,251.766666666667,"淡水信義線",13742.5817026489,2257.41829735112,0.141088643584445
"文山區",27000,19922,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,1,2,1,143.98,35,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,320.553152285339,227.5,"文湖線",27296.2671688397,296.267168839735,0.0109728581051754
"萬華區",13000,19943,"整棟(戶)出租","中樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",235,1,1,0,1,2,1,1,1,46.88,41,"鋼筋混凝土造類",0,1,0,0,0,1,0,0,1189.0710136063,347.714285714286,"板南線",15896.5507255257,2896.55072552565,0.222811594271204
"萬華區",26000,19941,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,1,0,4,1,1,1,131.87,39,"鋼筋混凝土造類",0,1,1,0,0,1,0,0,952.810361638453,257.857142857143,"板南線",19919.2048710195,6080.79512898046,0.233876735730017
"中正區",16000,19945,"獨立套房","低樓層",10,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,0,1,1,0,1,1,40.27,43,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,403.595337420858,541.833333333333,"松山新店線",17644.8093487023,1644.80934870226,0.102800584293891
"萬華區",15600,19926,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,2,1,1,1,46.08,45,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1308.66133442635,325.2,"松山新店線",17486.3822395889,1886.38223958894,0.120921938435189
"內湖區",29000,19943,"整棟(戶)出租","低樓層",9,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,2,1,1,1,88.74,16,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,906.018267439503,305.5,"松山新店線",25877.6233103575,3122.37668964254,0.107668161711812
"大安區",35100,19942,"整棟(戶)出租","低樓層",6,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,2,2,1,1,83.4,49,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,381.649472986018,494.263157894737,"松山新店線",32457.0817215641,2642.91827843594,0.075296817049457
"中正區",30000,19936,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,1,1,96.2,49,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,291.374767383066,597.2,"松山新店線",27844.8228674127,2155.17713258727,0.0718392377529091
"中山區",11000,19941,"獨立套房","低樓層",6,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",364,1,0,1,1,1,1,1,1,35.71,31,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,469.030122888588,500.733333333333,"中和新蘆線",16137.7524704824,5137.75247048237,0.467068406407488
"內湖區",15000,19941,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,3,1,1,1,90.69,43,"鋼筋混凝土造類",0,1,0,0,0,1,0,0,470.096745982329,279.933333333333,"文湖線",20882.5893477416,5882.5893477416,0.392172623182774
"中山區",14000,19942,"獨立套房","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",1094,1,1,1,1,1,0,1,1,46.44,44,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,520.793378950363,493.6,"中和新蘆線",15197.3959868272,1197.39598682718,0.0855282847733702
"中山區",9900,19933,"獨立套房","中樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,0,1,1,42.87,43,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,203.051799793502,511.1,"中和新蘆線",11245.9459229447,1345.94592294466,0.135954133630774
"松山區",35000,19934,"整棟(戶)出租","中樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,3,2,1,1,100.22,39,"鋼筋混凝土造類",1,0,1,1,0,0,0,0,370.729527842596,491.733333333333,"文湖線",31126.5152604988,3873.48473950125,0.110670992557179
"松山區",18000,19926,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,4,1,2,1,105.93,53,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,650.274076089545,457.233333333333,"松山新店線",32645.9201995965,14645.9201995965,0.813662233310916
"中正區",37000,19933,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",364,0,0,1,1,2,2,1,1,75.68,41,"鋼筋混凝土造類",1,1,0,1,1,1,0,0,64.405120037492,551.157894736842,"松山新店線",36963.2644460415,36.7355539584969,0.000992852809689105
"萬華區",18000,19940,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,3,1,1,1,80.5,55,"加強磚造類",1,1,0,0,0,0,0,0,1572.84613800548,475.730769230769,"環狀線",19195.9149929191,1195.91499291906,0.0664397218288367
"中山區",20000,19944,"獨立套房","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",339,1,1,1,1,1,0,1,1,37.81,43,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,191.04348707445,360.133333333333,"中和新蘆線",16106.0783059223,3893.92169407767,0.194696084703884
"內湖區",35000,19947,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",1,1,"一般代管",729,0,0,0,0,3,2,2,1,106.39,46,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,465.278038303046,305.44,"文湖線",28532.4699586825,6467.53004131749,0.184786572609071
"南港區",24000,19930,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,2,2,1,1,64.07,46,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,783.283993639028,372.733333333333,"板南線",21884.4905918711,2115.50940812887,0.0881462253387031
"大安區",20000,19934,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1094,0,0,0,0,2,1,1,1,90.74,40,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,315.466329002754,813.833333333333,"松山新店線",17989.2703816606,2010.72961833943,0.100536480916971
"大安區",10000,19940,"獨立套房","低樓層",6,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,0,1,1,30.78,27,"鋼筋混凝土造類",1,1,1,0,0,0,0,0,433.971965489813,503.666666666667,"文湖線",17243.1958892866,7243.19588928663,0.724319588928663
"文山區",16000,19949,"獨立套房","低樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,0,1,1,36.1,27,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,733.761618367517,199.666666666667,"松山新店線",15142.4476459474,857.552354052606,0.0535970221282879
"萬華區",27300,19943,"獨立套房","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,1,1,1,61.11,16,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,572.933892870408,371.933333333333,"松山新店線",22220.7190971394,5079.28090286061,0.18605424552603
"中山區",84780,19921,"整棟(戶)出租","中樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"未知",240,1,1,1,1,2,2,2,1,172.71,12,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,194.068330737047,493.333333333333,"中和新蘆線",79138.4961391747,5641.50386082531,0.0665428622413931
"內湖區",30000,19944,"整棟(戶)出租","低樓層",9,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,3,2,1,1,119.54,27,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,672.433334544577,312.041666666667,"松山新店線",29368.1494969589,631.850503041129,0.0210616834347043
"中山區",35000,19940,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,1,1,88.55,47,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,437.03557949524,520.724137931035,"文湖線",28257.592164533,6742.40783546702,0.192640223870486
"松山區",58000,19923,"整棟(戶)出租","中樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",729,1,1,0,1,3,2,2,1,130.62,44,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,771.341234095311,670.266666666667,"松山新店線",46614.3166330913,11385.6833669087,0.196304885636356
"松山區",20000,19947,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",364,1,1,0,1,1,1,1,1,35.63,45,"鋼筋混凝土造類",1,0,0,0,0,0,0,0,359.493865757031,469.862068965517,"文湖線",18538.5162671918,1461.48373280825,0.0730741866404123
"士林區",68000,19931,"整棟(戶)出租","低樓層",6,"華廈(10層含以下有電梯)",0,1,"未知",729,1,1,1,1,3,2,2,1,180.31,28,"鋼筋混凝土造類",1,1,1,1,1,1,1,1,1740.99643762642,417.166666666667,"淡水信義線",73578.2357437821,5578.23574378208,0.0820328785850305
"中正區",15000,19926,"獨立套房","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"未知",364,0,0,0,0,1,1,1,1,37.16,58,"鋼筋混凝土造類",1,1,1,0,0,0,0,0,419.548955309168,276.7,"松山新店線",15727.8460460493,727.84604604929,0.0485230697366193
"萬華區",33000,19935,"整棟(戶)出租","低樓層",9,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,2,2,1,1,67.4,1,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,474.530888488733,264.761904761905,"板南線",30087.6350503483,2912.36494965168,0.0882534833227781
"士林區",23000,19943,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,4,1,1,1,87.65,53,"加強磚造類",1,1,1,1,1,0,0,0,1608.41652298629,301.714285714286,"淡水信義線",21187.8229917545,1812.1770082455,0.078790304706326
"內湖區",35000,19938,"未知","低樓層",14,"店面(店鋪)",0,1,"未知",729,1,1,0,1,0,0,0,0,46.99,25,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,319.737463912227,362.4,"文湖線",29114.9074738501,5885.09252614986,0.168145500747139
"士林區",36888,19930,"整棟(戶)出租","透天厝",2,"透天厝",1,1,"未知",729,0,0,1,0,2,2,3,1,89.5,52,"加強磚造類",1,1,1,0,1,0,0,0,1084.48182422713,318,"淡水信義線",33886.5248372086,3001.47516279139,0.0813672512142538
"大同區",66200,19926,"整棟(戶)出租","低樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"未知",152,1,1,1,1,1,2,1,1,84.48,8,"鋼筋混凝土造類",1,1,1,1,1,1,1,0,149.318225819716,578.233333333333,"淡水信義線",64219.0645906701,1980.93540932988,0.0299234956092127
