"鄉鎮市區","總額元","租賃年月日","出租型態","總樓層數","建物型態","租賃住宅服務","租賃天數","有無電梯","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物總面積平方公尺","屋齡","附屬設備-冷氣","附屬設備-熱水器","附屬設備-洗衣機","附屬設備-電視機","附屬設備-瓦斯或天然氣","附屬設備-有線電視","附屬設備-網路","捷運站距離(公尺)","附近建物單位成交均價","捷運線","Predicted","AbsError","MAPE"
"中山區",26000,19669,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",365,1,11,1,1,45.48,12,1,1,1,1,0,0,0,173.88407401737,345.181818181818,"文湖線",30175.3734127763,4175.37341277628,0.16059128510678
"中山區",52000,19695,"未知",12,"住宅大樓(11層含以上有電梯)","未知",1826,1,5,2,2,170.18,36,0,0,0,0,0,0,0,481.331715933506,477.04,"中和新蘆線",63978.1343158651,11978.1343158651,0.230348736843559
"信義區",25000,19681,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,92.4,35,1,1,0,0,1,0,0,1061.97705740184,355.541666666667,"文湖線",27881.8504238321,2881.85042383213,0.115274016953285
"松山區",24821,19689,"整棟(戶)出租",18,"住宅大樓(11層含以上有電梯)","未知",730,1,1,1,1,55.44,14,0,0,0,0,0,0,0,178.252018237221,440.333333333333,"松山新店線",36184.720489678,11363.720489678,0.457826859904034
"文山區",19900,19688,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,3,1,1,98.05,42,1,1,0,0,1,0,0,1094.59209202008,271.034482758621,"文湖線",20200.4314453413,300.431445341274,0.0150970575548379
"萬華區",24000,19691,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,1,1,80.65,46,1,1,0,0,0,0,0,1491.95018272627,277.833333333333,"板南線",20204.8773644115,3795.12263558849,0.158130109816187
"松山區",43000,19674,"整棟(戶)出租",15,"住宅大樓(11層含以上有電梯)","未知",1095,1,3,2,2,123.68,44,1,1,0,0,1,0,0,760.883677392083,569.533333333333,"松山新店線",47170.3666915141,4170.36669151414,0.0969852718956776
"松山區",52000,19679,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","未知",730,1,2,2,2,113.02,44,0,0,0,0,0,0,0,754.317854779462,479.269230769231,"文湖線",48651.8257847032,3348.17421529684,0.0643879656787854
"士林區",13000,19692,"獨立套房",4,"華廈(10層含以下有電梯)","社會住宅包租轉租",658,1,1,1,1,26.46,6,1,1,0,0,0,0,0,4117.66366346931,255,"淡水信義線",12947.8775980087,52.1224019912952,0.00400941553779194
"士林區",10000,19689,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,1,0,1,29.48,52,1,1,1,0,1,0,0,822.716795384169,408.666666666667,"淡水信義線",10873.8477634787,873.847763478743,0.0873847763478743
"文山區",20000,19681,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,3,2,2,130.43,28,1,1,0,1,0,0,0,758.015312901358,251.428571428571,"文湖線",29278.5318140472,9278.53181404722,0.463926590702361
"中山區",31640,19691,"整棟(戶)出租",18,"住宅大樓(11層含以上有電梯)","未知",365,1,1,1,1,49.96,13,0,0,0,0,0,0,0,22.0620104166635,591.466666666667,"松山新店線",35154.2677975759,3514.26779757587,0.111070410795698
"南港區",26000,19683,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,2,2,1,61.62,47,1,1,0,0,0,0,0,1001.88368089398,286.363636363636,"板南線",19934.0558398614,6065.94416013858,0.233305544620715
"萬華區",21000,19691,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,1,82.58,53,1,1,1,0,0,0,0,1659.99612939524,215.321428571429,"中和新蘆線",15344.2291973343,5655.77080266571,0.269322419174558
"信義區",25000,19685,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,4,2,1,88.45,48,1,1,0,0,1,0,0,591.051552991208,419.1,"淡水信義線",27671.3874055607,2671.38740556068,0.106855496222427
"松山區",31000,19685,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,3,1,2,89.84,44,1,1,1,1,1,0,0,572.965591678395,500.933333333333,"松山新店線",25289.667367604,5710.33263239603,0.184204278464388
"信義區",29000,19695,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,2,107.12,41,1,1,0,0,1,0,0,399.991994747021,463.766666666667,"板南線",28204.8455846497,795.154415350346,0.0274191177707016
"松山區",49000,19678,"未知",16,"辦公商業大樓","未知",730,1,0,0,0,88.35,38,1,0,0,0,0,0,0,360.858796780701,450.633333333333,"文湖線",47058.3712138318,1941.62878616822,0.0396250772687392
"北投區",43000,19683,"未知",7,"華廈(10層含以下有電梯)","未知",730,1,3,1,2,171.98,36,0,0,0,0,1,0,0,446.607293113569,374.888888888889,"淡水信義線",44419.651195102,1419.65119510201,0.0330151440721397
"士林區",23000,19690,"整棟(戶)出租",7,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,2,95.72,44,1,1,0,0,1,0,0,1628.97126089212,443.833333333333,"淡水信義線",25725.0120793814,2725.01207938137,0.11847878606006
"北投區",21500,19686,"整棟(戶)出租",6,"華廈(10層含以下有電梯)","社會住宅代管",365,1,3,2,1,103.12,41,1,1,0,0,0,0,0,536.327142536503,313.233333333333,"新北投支線",23595.8480930258,2095.84809302585,0.097481306652365
"士林區",23500,19690,"獨立套房",5,"華廈(10層含以下有電梯)","社會住宅代管",365,1,1,0,1,40.49,31,1,1,1,1,0,0,0,754.958220030732,373.366666666667,"淡水信義線",16605.4712733177,6894.52872668228,0.293384201135416
"文山區",23000,19678,"獨立套房",14,"住宅大樓(11層含以上有電梯)","未知",365,1,1,1,1,117.68,27,1,1,1,0,1,0,0,450.614856408487,316.52,"文湖線",27293.4304230188,4293.43042301875,0.186670887957337
"萬華區",11000,19690,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,1,1,1,36.77,48,1,1,0,0,1,0,0,803.576977451119,340.666666666667,"板南線",12465.5689221061,1465.56892210609,0.133233538373281
"信義區",19500,19684,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,2,1,2,93.2,40,1,1,0,0,1,0,0,291.660267493027,525.166666666667,"文湖線",24198.6120275087,4698.61202750869,0.240954462949164
"北投區",22000,19691,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,80.74,49,1,0,0,0,1,0,0,268.531558385392,402.733333333333,"淡水信義線",23576.7906378057,1576.79063780568,0.0716723017184398
"大安區",14000,19692,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,1,1,1,37.29,28,1,1,1,0,1,0,0,133.773950439083,625.833333333333,"松山新店線",16369.0935143626,2369.09351436255,0.169220965311611
"中正區",37000,19691,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","一般轉租",365,0,3,1,1,79.31,55,1,0,1,1,0,1,1,616.620553951965,404.766666666667,"松山新店線",33715.3846763695,3284.61532363047,0.0887733871251478
"萬華區",35000,19676,"整棟(戶)出租",9,"華廈(10層含以下有電梯)","社會住宅代管",365,1,3,2,2,115.88,37,1,1,1,0,0,0,0,378.576922798756,500.366666666667,"松山新店線",28518.1959112058,6481.80408879416,0.185194402536976
"萬華區",26000,19692,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1095,0,4,2,2,118.76,51,1,1,1,1,0,0,0,1699.8822579843,377.166666666667,"環狀線",25228.9397393793,771.060260620674,0.0296561638700259
"中山區",16000,19699,"獨立套房",10,"華廈(10層含以下有電梯)","社會住宅包租轉租",365,1,1,1,1,35.14,44,1,1,1,1,0,0,0,224.774420538432,598.433333333333,"中和新蘆線",16352.7356133089,352.735613308885,0.0220459758318053
"松山區",69000,19676,"整棟(戶)出租",15,"住宅大樓(11層含以上有電梯)","未知",365,1,3,2,2,137.6,13,1,1,1,1,1,0,1,316.684372360784,404.857142857143,"松山新店線",63032.9300908063,5967.0699091937,0.0864792740462855
"松山區",24000,19689,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,1,1,1,82.49,48,1,1,1,1,0,0,0,429.619061479686,513.466666666667,"文湖線",21498.3807042932,2501.6192957068,0.104234137321117
"松山區",40000,19688,"未知",12,"住宅大樓(11層含以上有電梯)","未知",365,1,1,1,1,63.62,46,1,1,0,0,0,0,0,296.99024921032,421.260869565217,"文湖線",32635.9066371651,7364.09336283493,0.184102334070873
"士林區",15000,19699,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,140.1,45,0,1,0,0,0,0,0,1934.64295012832,408.133333333333,"淡水信義線",19428.6179792269,4428.61797922688,0.295241198615125
"北投區",23000,19699,"整棟(戶)出租",19,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,1,0,1,58.49,14,1,1,1,1,0,0,0,460.846727984174,339.5,"新北投支線",20033.9628306693,2966.03716933074,0.128958137796989
"北投區",69450,19674,"整棟(戶)出租",11,"住宅大樓(11層含以上有電梯)","未知",365,1,3,2,2,172.02,14,1,1,1,1,1,1,1,1223.35824302479,407.714285714286,"淡水信義線",71480.9730692211,2030.97306922115,0.0292436727029683
"中正區",19900,19702,"獨立套房",14,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",365,1,1,0,1,41.55,16,1,1,1,0,0,0,0,389.046521376119,533.857142857143,"松山新店線",18898.3908323562,1001.60916764378,0.0503321189770743
"大同區",20000,19688,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,1,53.8,46,1,1,0,0,1,0,0,323.457097329303,446.333333333333,"中和新蘆線",16030.2154827259,3969.78451727413,0.198489225863706
"萬華區",18000,19689,"未知",5,"店面(店鋪)","未知",745,0,0,1,1,30.34,48,0,0,0,0,0,0,0,1453.12949788365,372.366666666667,"板南線",16160.6177937322,1839.38220626779,0.10218790034821
"信義區",12000,19684,"整棟(戶)出租",6,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,1,40.85,49,1,1,0,0,0,0,0,434.36787762918,649.4,"淡水信義線",14727.9917591922,2727.99175919217,0.227332646599348
"大安區",43500,19696,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","未知",365,1,3,2,2,118.86,46,0,0,0,0,0,0,0,289.658666624545,476.545454545455,"文湖線",53841.2095304691,10341.2095304691,0.237728954723427
"大同區",35000,19692,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,3,2,2,153.03,24,1,1,1,1,0,0,0,765.580779630466,319.818181818182,"淡水信義線",28541.5972181289,6458.40278187113,0.184525793767747
"萬華區",31200,19704,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,3,2,2,85.75,51,1,1,1,0,1,0,0,471.634905453242,335.375,"板南線",24734.6672829503,6465.33271704968,0.207222202469541
"中山區",120000,19681,"未知",4,"公寓(5樓含以下無電梯)","未知",3652,0,5,1,2,240.36,47,1,0,0,0,0,0,0,161.877098678245,482.1,"中和新蘆線",77563.05336706,42436.94663294,0.353641221941166
"北投區",24000,19704,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,3,2,2,106.15,37,1,1,1,0,0,0,0,300.075335038827,240.304347826087,"淡水信義線",23733.8802376912,266.119762308826,0.0110883234295344
"萬華區",18500,19701,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,2,77.58,54,1,1,1,1,0,0,0,1378.98329217479,443.1,"板南線",18905.9280718389,405.928071838924,0.0219420579372391
"南港區",24000,19704,"獨立套房",16,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,1,0,1,43.11,27,1,1,1,1,1,0,0,322.737676924171,516.6,"松山新店線",18990.6777271552,5009.32227284483,0.208721761368535
"士林區",19000,19704,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,1,1,1,47.55,32,1,1,1,0,1,0,0,525.21585889245,531.566666666667,"淡水信義線",17128.2842192864,1871.71578071357,0.0985113568796614
"大安區",28800,19689,"獨立套房",14,"住宅大樓(11層含以上有電梯)","未知",365,1,1,1,1,38.94,16,0,0,0,0,0,0,0,314.538664807505,557.055555555556,"文湖線",26200.4915459489,2599.50845405109,0.0902607102101073
"文山區",23000,19695,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,91.68,40,1,1,1,1,0,0,0,1017.1498063325,298.633333333333,"文湖線",22729.0088493042,270.991150695805,0.0117822239432959
"中正區",35100,19698,"整棟(戶)出租",6,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,2,161.63,51,1,1,1,1,1,0,1,326.902228247746,481.041666666667,"淡水信義線",30182.7517262593,4917.2482737407,0.140092543411416
"大同區",55000,19681,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",365,1,3,2,1,138.42,14,1,1,1,1,1,0,0,481.084119910535,410.68,"淡水信義線",47651.9442892235,7348.05571077648,0.133601012923209
"中山區",78000,19703,"整棟(戶)出租",18,"住宅大樓(11層含以上有電梯)","未知",1104,1,1,1,1,91.06,1,1,1,1,1,0,0,0,351.439020864196,539,"淡水信義線",74926.9481706268,3073.05182937322,0.0393981003765797
"內湖區",32500,19688,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,2,105.81,36,1,1,1,0,0,0,0,319.683347358029,452.666666666667,"文湖線",29569.5186176158,2930.48138238423,0.0901686579195149
"信義區",17000,19691,"整棟(戶)出租",6,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,1,40.85,50,1,1,1,1,0,0,0,434.36787762918,649.4,"淡水信義線",15800.2131050951,1199.78689490493,0.07057569970029
"士林區",26000,19682,"分層出租",2,"透天厝","未知",730,0,3,2,2,79.57,51,1,1,1,0,1,0,0,1572.85234519676,334.913043478261,"淡水信義線",30758.3867050069,4758.38670500695,0.183014873269498
"文山區",25000,19691,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,1,69.62,47,1,1,1,1,1,0,0,149.779558269036,291.2,"文湖線",21918.5939458531,3081.40605414692,0.123256242165877
"中正區",16000,19696,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",365,1,1,1,1,41.1,34,1,1,1,1,0,0,0,139.875921902806,480.344827586207,"淡水信義線",18085.2933628515,2085.29336285149,0.130330835178218
"內湖區",18000,19699,"獨立套房",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1095,0,1,1,1,43.03,45,1,1,0,0,1,0,0,648.798540361795,339.894736842105,"文湖線",16345.2590056964,1654.74099430355,0.0919300552390862
"南港區",25000,19691,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,85.71,48,1,1,1,0,1,0,0,416.403221804157,372.695652173913,"文湖線",26185.1993624463,1185.19936244631,0.0474079744978523
"士林區",15000,19685,"整棟(戶)出租",1,"透天厝","社會住宅代管",365,0,5,1,1,54.32,57,1,1,1,1,1,0,0,1634.81186212741,297.933333333333,"淡水信義線",19085.5834328474,4085.58343284743,0.272372228856496
"北投區",29500,19692,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","未知",730,0,3,2,2,76.16,41,1,1,0,0,1,0,0,397.316258611734,304.733333333333,"淡水信義線",24734.3335771996,4765.66642280043,0.161548014332218
"中正區",25000,19696,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,3,2,1,78.18,48,1,1,1,0,0,0,0,391.525316891262,394.947368421053,"松山新店線",22097.9668589106,2902.03314108941,0.116081325643576
"文山區",29700,19692,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅代管",365,1,3,2,2,108.68,40,1,1,1,0,1,0,0,1018.01096914026,336,"文湖線",28864.2059427705,835.79405722949,0.028141214048131
"文山區",26000,19698,"獨立套房",8,"華廈(10層含以下有電梯)","社會住宅代管",365,1,1,1,1,51.62,19,1,1,1,1,0,0,0,201.488201544078,309.818181818182,"松山新店線",19287.9405109827,6712.05948901731,0.258156134192974
"萬華區",18000,19685,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",730,0,3,2,1,97.46,47,1,1,0,0,0,0,0,1543.51718755577,246.6,"中和新蘆線",20668.9437462472,2668.94374624721,0.14827465256929
"萬華區",14000,19691,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",730,0,2,1,1,69.68,41,0,1,0,0,0,0,0,470.580018390948,297.933333333333,"板南線",17380.7848431517,3380.78484315172,0.241484631653694
"萬華區",48000,19700,"整棟(戶)出租",27,"住宅大樓(11層含以上有電梯)","未知",365,1,1,1,1,74.75,11,1,1,1,1,1,0,0,288.267767698125,468.333333333333,"松山新店線",37426.1784077527,10573.8215922473,0.220287949838484
"萬華區",25000,19696,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,3,1,1,81.32,51,1,1,1,1,1,0,0,834.000280162694,279.666666666667,"板南線",19506.3401544834,5493.65984551664,0.219746393820666
"大同區",60000,19685,"整棟(戶)出租",18,"住宅大樓(11層含以上有電梯)","未知",199,1,2,1,1,83.02,14,1,1,1,1,1,0,0,278.315276600203,673.4,"淡水信義線",45825.089079577,14174.910920423,0.236248515340384
"內湖區",24000,19696,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,3,2,2,107.1,39,1,1,0,0,0,0,0,440.068913437123,360.4,"文湖線",25492.4795259949,1492.47952599495,0.0621866469164561
"內湖區",24000,19691,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1095,0,2,1,1,73.52,41,1,1,1,0,1,0,0,463.069845521929,302.7,"文湖線",22342.7319364256,1657.26806357445,0.0690528359822686
"內湖區",19900,19692,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,2,1,1,62.02,45,1,1,0,0,1,0,0,596.760422407034,348.5,"文湖線",19397.232939988,502.767060012,0.0252646763825126
"中山區",57000,19692,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",730,1,2,2,1,77.74,4,1,1,1,1,1,0,0,376.637678206377,529.166666666667,"淡水信義線",58064.8114912992,1064.81149129917,0.0186809033561257
"中山區",60000,19696,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","未知",730,1,2,2,1,83.02,7,1,1,1,1,1,0,0,619.129922535645,623.2,"淡水信義線",59127.2245028745,872.775497125498,0.014546258285425
"信義區",35156,19702,"整棟(戶)出租",19,"住宅大樓(11層含以上有電梯)","未知",181,1,1,1,1,51.19,14,0,0,0,0,0,0,0,463.088549059225,562.633333333333,"淡水信義線",38203.7601401917,3047.76014019166,0.0866924604673928
"士林區",15000,19685,"整棟(戶)出租",1,"透天厝","社會住宅代管",365,0,2,1,1,54.32,57,1,1,1,1,1,0,0,1634.81186212741,297.933333333333,"淡水信義線",15100.2093089669,100.20930896694,0.00668062059779598
"北投區",25000,19705,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1095,0,2,2,1,107.14,48,1,1,0,0,1,0,0,507.126661281061,318.576923076923,"淡水信義線",23577.7365521695,1422.26344783047,0.0568905379132187
"中正區",21000,19704,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅代管",365,1,1,0,1,46.46,43,1,1,1,1,0,0,0,794.609045236314,747.066666666667,"淡水信義線",21120.3400489501,120.340048950071,0.00573047852143195
"士林區",16000,19695,"整棟(戶)出租",3,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,2,2,1,82.36,52,0,1,0,0,1,0,0,2224.27432689859,242.083333333333,"中和新蘆線",16579.2075963805,579.207596380478,0.0362004747737799
"萬華區",10000,19712,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",365,1,1,0,1,19.1,46,1,1,0,1,0,0,0,649.777506268822,380,"松山新店線",9115.0442314836,884.955768516405,0.0884955768516405
